date,CAR_ersst,NTA_ersst,aao,ammsst,amon_sm,amon_sm_long,amon_us,amon_us_long,ao,atltri,brazilrain,censo,censo_long,ea,eofpac,epo,espi,gmsst,hurr,indiamon,ipotpi_hadisst2,jonesnao,meiv2,nao,nina1_anom,nina34_anom,nina3_anom,nina4_anom,noi,np,oni,pdo,pna,qbo,sahelrain,soi,solar,swmonsoon,tna,tni,trend,tsa,whwp,wp,precipitation
1954-03-01,0.16,-0.46,,-0.17,0.114,0.114,0.094,0.094,0.476,0.351,-77.0,0.17,0.17,0.48,-0.226,1.51,,-0.09,0.0,88.0,-0.49,-0.29,,-1.27,-1.32,-0.38,-0.65,-0.35,-1.303,1016.82,-0.05,-0.52,-1.44,-7.98,21.0,0.4,719.0,2.01,-0.26,-1.788,75.0,-0.52,-0.77,0.66,149.9043
1954-04-01,0.09,-0.38,,-0.44,0.113,0.113,-0.02,-0.02,0.512,-0.628,-142.0,-0.31,-0.32,-0.29,-1.296,0.08,,-0.13,0.0,34.0,-0.44,-0.26,,1.31,-3.09,-1.17,-1.97,-0.71,0.761,1017.54,-0.41,-1.33,-2.86,-9.01,60.0,1.1,687.0,0.1,-0.46,-1.702,76.0,-0.4,-1.49,-0.53,89.4119
1954-05-01,-0.01,-0.31,,1.68,0.112,0.112,0.063,0.063,-1.656,0.163,-54.0,-0.34,-0.35,-2.13,-1.033,0.2,,-0.19,0.0,32.0,-0.5,-0.91,,-0.03,-2.99,-0.81,-1.64,-0.71,-1.173,1013.66,-0.54,0.01,0.65,-11.38,140.0,0.8,680.0,0.99,0.05,-1.839,77.0,-0.61,-1.29,1.39,4.5102
1954-06-01,-0.12,-0.31,,1.2,0.112,0.112,0.093,0.093,-0.268,0.166,-46.0,-0.44,-0.44,0.58,-1.251,-1.64,,-0.2,1.0,1293.0,-0.47,-0.94,,0.06,-2.46,-0.93,-1.58,-0.8,0.498,1013.36,-0.5,0.97,0.09,-12.72,178.0,0.2,673.0,0.52,0.04,-1.8,78.0,-0.57,-1.71,-1.63,34.1361
1954-07-01,-0.16,-0.46,,0.39,0.112,0.112,-0.051,-0.051,0.341,0.353,-93.0,-0.81,-0.82,-1.5,-1.477,-1.79,,-0.26,0.0,3657.0,-0.69,0.88,,-0.57,-2.83,-1.18,-1.46,-1.08,0.403,1018.15,-0.64,0.43,-0.14,-13.4,594.0,0.7,677.0,2.6,-0.19,-1.338,79.0,-0.66,-1.74,-0.34,1.0386
1954-08-01,-0.17,-0.56,,-0.86,0.111,0.111,-0.021,-0.021,-0.122,-0.292,-60.0,-1.16,-1.18,0.29,-1.121,0.83,,-0.24,4.0,2073.0,-0.56,-0.59,,-2.57,-1.69,-1.43,-1.56,-1.16,1.899,1016.84,-0.84,0.08,-0.11,-14.53,777.0,1.8,699.0,2.03,-0.13,-0.982,80.0,-0.39,-0.79,1.89,13.5347
1954-09-01,-0.22,-0.61,,-1.25,0.111,0.111,-0.017,-0.017,0.301,-0.626,-81.0,-0.68,-0.68,-1.04,-1.273,0.31,,-0.18,5.75,3552.0,-0.86,2.49,,-0.28,-1.71,-1.6,-1.73,-1.27,1.242,1015.01,-0.9,-0.94,-0.04,-12.83,10.0,0.3,701.0,1.35,-0.23,-0.607,81.0,-0.25,-0.7,0.94,5.4085
1954-10-01,-0.25,-0.57,,-1.69,0.112,0.112,-0.039,-0.039,0.513,-0.284,-92.0,-0.57,-0.57,0.34,-1.129,-0.53,,0.03,14.75,208.0,-0.88,2.09,,1.16,-2.04,-1.48,-1.66,-1.48,0.072,1010.67,-0.77,0.52,0.99,-10.35,43.0,0.4,732.0,0.74,-0.32,-0.464,82.0,-0.14,-3.83,-2.15,11.2599
1954-11-01,-0.3,-0.58,,-1.6,0.111,0.111,-0.033,-0.033,-0.328,-0.3,-43.0,-0.67,-0.67,-0.51,-1.111,-0.48,,0.18,0.0,2.0,-0.61,1.54,,0.29,-1.45,-1.13,-1.46,-1.16,-0.26,1005.62,-0.73,0.72,1.38,-9.99,173.0,0.2,726.0,0.12,-0.17,-0.189,83.0,-0.12,-1.95,-0.88,131.6273
1954-12-01,-0.27,-0.41,,-1.07,0.111,0.111,-0.058,-0.058,0.553,-0.021,-82.0,-0.96,-0.95,-0.58,-1.124,,,-0.1,0.5,30.0,-0.8,1.44,,0.55,-1.47,-1.33,-1.55,-1.24,0.949,1011.77,-0.66,-0.5,-0.82,-9.56,-1.0,2.3,755.0,0.35,-0.3,0.081,84.0,-0.23,-0.25,-1.42,168.2878
1955-01-01,-0.3,-0.33,,0.63,0.112,0.112,0.069,0.069,-1.163,0.785,7.0,-0.01,-0.01,-0.79,-1.006,-1.32,,0.22,2.0,145.0,-0.71,-1.17,,-2.65,-0.84,-0.93,-0.86,-0.91,2.308,1007.1,-0.68,0.2,-0.14,-5.82,-2.0,-0.9,843.0,1.4,0.09,0.316,85.0,-0.42,-0.17,0.4,91.6365
1955-02-01,-0.26,-0.25,,1.62,0.113,0.113,0.034,0.034,-1.542,0.893,-44.0,-1.14,-1.14,-1.69,-0.92,-1.71,,-0.09,0.0,13.0,-1.13,-2.21,,-1.71,-1.13,-0.95,-0.71,-1.09,7.473,1015.4,-0.62,-1.52,-2.62,-1.71,3.0,3.1,820.0,0.56,0.07,0.489,86.0,-0.6,-0.3,-0.66,49.253
1955-03-01,-0.26,-0.25,,1.03,0.114,0.114,0.035,0.035,-1.568,0.603,-74.0,-0.58,-0.58,0.25,-1.429,-0.13,,-0.37,0.0,22.0,-0.92,-2.9,,-0.96,-1.37,-1.06,-0.9,-1.23,4.596,1016.18,-0.69,-1.26,-2.47,1.37,52.0,1.1,748.0,0.13,-0.04,0.619,87.0,-0.45,-0.87,0.51,33.6671
1955-04-01,-0.13,-0.26,,1.95,0.115,0.115,0.089,0.089,0.194,0.735,28.0,-0.4,-0.41,-0.01,-1.407,-1.35,,-0.21,0.0,56.0,-1.25,2.4,,-0.6,-1.24,-1.22,-1.31,-1.06,1.63,1016.59,-0.8,-1.97,-0.24,4.4,35.0,-0.2,773.0,0.48,-0.01,0.358,88.0,-0.52,-2.21,1.18,110.175
1955-05-01,-0.09,-0.25,,1.61,0.119,0.119,0.17,0.17,0.242,1.035,1.0,-1.3,-1.31,0.92,-1.966,-1.61,,-0.18,0.0,83.0,-1.31,0.33,,-0.26,-2.16,-1.28,-1.82,-1.1,3.862,1014.88,-0.79,-1.21,-0.42,6.58,5.0,1.7,828.0,1.26,-0.12,0.399,89.0,-0.34,-1.76,-0.26,13.5567
1955-06-01,-0.04,-0.25,,2.14,0.122,0.122,0.187,0.187,-0.266,0.875,-87.0,-1.49,-1.51,1.43,-1.707,-2.84,,-0.24,0.0,1873.0,-1.51,-0.18,,-0.8,-1.92,-1.18,-1.69,-0.96,1.871,1015.61,-0.72,-2.44,0.11,6.73,248.0,2.2,888.0,0.5,-0.01,0.319,90.0,-0.44,-1.89,0.7,6.3439
1955-07-01,-0.08,-0.2,,2.7,0.124,0.124,0.262,0.262,0.332,1.558,-83.0,-1.72,-1.73,0.55,-1.157,-1.49,,-0.15,0.0,1716.0,-1.49,-1.32,,1.78,-1.44,-1.15,-1.41,-0.86,1.333,1016.98,-0.68,-2.35,-1.32,5.99,524.0,2.6,873.0,2.94,0.12,0.045,91.0,-0.27,-1.96,1.72,4.1732
1955-08-01,-0.08,-0.14,,3.05,0.128,0.128,0.168,0.168,0.76,1.385,-23.0,-1.27,-1.28,1.44,-1.401,0.61,,0.12,16.5,4057.0,-1.23,0.54,,1.25,-1.55,-1.35,-1.45,-1.25,1.983,1018.18,-0.75,-2.25,-0.55,7.2,192.0,2.4,907.0,3.48,0.17,0.147,92.0,-0.46,-0.93,-1.19,0.0377
1955-09-01,-0.05,-0.12,,2.93,0.129,0.129,0.196,0.196,0.357,1.031,-9.0,-1.46,-1.46,-1.21,-1.689,-0.15,,-0.11,23.5,2493.0,-1.45,0.82,,0.46,-1.47,-1.43,-1.68,-1.35,1.979,1016.16,-1.09,-1.95,-0.22,8.16,410.0,2.2,951.0,0.43,0.16,0.346,93.0,-0.41,-0.65,1.29,20.2526
1955-10-01,-0.0,-0.06,,3.55,0.132,0.132,0.272,0.272,0.099,1.197,131.0,-1.64,-1.64,-0.39,-1.981,-1.09,,0.0,1.0,1268.0,-2.16,-2.35,,-1.09,-1.82,-2.31,-2.4,-2.0,2.494,1013.07,-1.42,-2.8,0.51,9.02,101.0,2.5,1118.0,0.25,0.21,0.411,94.0,-0.28,-0.33,1.2,18.1933
1955-11-01,0.04,0.0,,4.25,0.134,0.134,0.379,0.379,-1.342,1.481,-33.0,-1.65,-1.64,0.62,-2.024,-0.37,,-0.29,0.0,25.0,-1.93,-2.14,,-1.49,-1.83,-2.45,-2.39,-2.0,3.016,1013.02,-1.67,-3.08,-0.93,7.63,4.0,2.0,1300.0,0.36,0.45,0.545,95.0,-0.2,0.62,-1.13,114.4645
1955-12-01,0.0,0.11,,4.57,0.135,0.135,0.25,0.25,-0.444,1.144,57.0,-1.15,-1.15,0.73,-1.553,,,-0.3,0.0,0.0,-1.72,0.51,,0.07,-1.69,-2.03,-2.09,-1.45,-3.548,1011.47,-1.47,-2.75,-2.37,3.82,34.0,1.6,1346.0,0.58,0.3,0.84,96.0,-0.57,-0.32,-1.28,480.1264
1956-01-01,-0.06,0.09,,4.38,0.135,0.135,0.18,0.18,-1.204,1.438,-87.0,-1.1,-1.11,-0.74,-1.321,-0.39,,-0.21,0.0,60.0,-1.45,-0.76,,-0.76,-1.31,-1.2,-1.06,-1.28,-2.126,1010.2,-1.11,-2.48,-2.34,-1.01,-1.0,2.2,1412.0,1.02,0.37,1.092,97.0,-0.5,-0.17,-2.87,297.1558
1956-02-01,-0.09,-0.06,,3.56,0.134,0.134,0.088,0.088,-2.029,1.206,13.0,-1.14,-1.15,-0.89,-0.967,-1.99,,-0.32,0.0,6.0,-1.19,-2.96,,-1.71,-1.2,-0.99,-0.7,-1.19,5.06,1012.86,-0.76,-2.74,-1.69,-3.23,7.0,2.7,1672.0,0.57,0.24,1.119,98.0,-0.69,-0.3,-1.65,161.4874
1956-03-01,-0.07,-0.19,,2.5,0.136,0.136,0.007,0.007,0.47,0.505,-22.0,-0.98,-0.98,0.33,-1.299,-1.13,,-0.3,0.0,41.0,-1.18,0.01,,-0.46,-0.75,-0.83,-0.54,-1.1,5.191,1013.95,-0.63,-2.56,-0.97,-2.01,24.0,2.2,1606.0,0.09,-0.04,0.977,99.0,-0.57,-0.61,0.11,13.727
1956-04-01,-0.06,-0.34,,2.02,0.137,0.137,0.057,0.057,-0.868,0.605,-102.0,-0.95,-0.95,-0.08,-1.279,0.29,,-0.26,0.0,30.0,-1.12,-1.9,,-1.3,-1.15,-0.97,-0.66,-1.1,0.577,1014.2,-0.54,-2.17,-0.17,-2.01,0.0,1.5,1659.0,0.27,-0.0,0.993,100.0,-0.73,-1.43,0.73,52.9378
1956-05-01,-0.17,-0.43,,0.16,0.137,0.137,-0.065,-0.065,1.391,0.007,-158.0,-1.04,-1.05,0.61,-1.016,-0.05,,-0.29,0.0,540.0,-1.36,4.54,,2.1,-1.21,-0.8,-0.76,-0.91,1.273,1013.64,-0.52,-1.41,-0.17,-6.16,-60.0,2.3,1634.0,0.37,-0.29,0.983,101.0,-0.45,-1.53,2.0,69.5543
1956-06-01,-0.23,-0.54,,-1.4,0.136,0.136,-0.271,-0.271,0.28,-0.621,-87.0,-1.06,-1.07,-1.47,-1.151,-1.95,,-0.08,0.0,1510.0,-1.41,1.26,,0.41,-0.94,-0.92,-0.85,-0.79,2.335,1015.27,-0.51,-1.7,-0.08,-11.02,-1.0,1.8,1540.0,0.44,-0.45,0.723,102.0,-0.43,-2.49,-0.81,11.1526
1956-07-01,-0.25,-0.6,,-0.47,0.134,0.134,-0.097,-0.097,-0.215,-0.316,-46.0,-1.13,-1.14,1.13,-1.316,0.48,,-0.09,0.5,4321.0,-1.07,0.35,,-0.72,-0.14,-1.06,-1.03,-1.04,2.644,1018.8,-0.57,-1.03,-1.28,-13.04,206.0,1.8,1628.0,1.84,-0.29,0.707,103.0,-0.26,-1.86,0.58,6.521
1956-08-01,-0.2,-0.62,,-0.25,0.131,0.131,-0.105,-0.105,-0.652,-0.115,163.0,-1.06,-1.06,-0.16,-1.112,1.92,,-0.36,8.5,2518.0,-0.78,-3.15,,-1.89,-0.43,-1.17,-1.06,-1.46,3.112,1015.04,-0.55,-1.16,-0.23,-15.17,317.0,2.0,1938.0,1.15,-0.2,0.767,104.0,-0.19,-1.5,0.5,0.8737
1956-09-01,-0.17,-0.54,,-0.67,0.128,0.128,-0.096,-0.096,-0.202,-0.686,-69.0,-0.56,-0.55,2.61,-1.156,0.98,,-0.15,1.5,1601.0,-0.82,-0.51,,0.38,-1.01,-0.98,-1.03,-1.42,0.005,1013.9,-0.46,-0.71,0.42,-14.67,332.0,0.1,2009.0,0.05,-0.27,0.661,105.0,-0.19,-1.97,-0.38,16.1379
1956-10-01,-0.13,-0.41,,0.05,0.126,0.126,-0.05,-0.05,1.139,-0.117,-68.0,-1.3,-1.3,0.53,-0.918,-1.43,,-0.24,0.0,1128.0,-1.13,1.23,,1.47,-1.19,-0.97,-1.07,-1.12,3.177,1016.21,-0.42,-2.3,-2.16,-14.9,20.0,2.9,2016.0,0.48,-0.06,0.341,106.0,-0.44,-1.05,1.65,103.6128
1956-11-01,-0.08,-0.23,,0.39,0.125,0.125,-0.094,-0.094,-0.066,-0.236,-47.0,-0.56,-0.56,-1.51,-0.891,-0.82,,-0.21,2.5,357.0,-1.22,1.39,,0.4,-1.06,-1.14,-1.33,-0.81,5.012,1010.96,-0.43,-2.11,1.0,-16.96,9.0,0.2,2504.0,0.1,-0.08,-0.035,107.0,-0.43,-1.65,-1.3,4.0219
1956-12-01,-0.03,-0.28,,0.74,0.125,0.125,0.012,0.012,0.001,-0.133,-72.0,-0.7,-0.69,0.38,-0.699,,,-0.17,0.0,56.0,-0.77,2.57,,0.0,-1.32,-0.89,-1.21,-0.65,6.564,1007.56,-0.43,-1.28,-0.61,-15.02,91.0,1.8,2537.0,0.17,0.05,-0.111,108.0,-0.49,-0.23,-2.76,25.0445
1957-01-01,0.03,-0.43,,-1.03,0.125,0.125,-0.088,-0.088,2.062,-0.689,-9.0,-0.44,-0.45,0.69,-0.61,1.42,,-0.1,0.0,116.0,-0.5,2.53,,0.71,-1.66,-0.51,-0.72,-0.61,0.984,1013.8,-0.25,-1.82,-2.18,-13.05,0.0,1.0,2312.0,2.3,-0.33,0.09,109.0,-0.37,-0.17,-0.47,124.4163
1957-02-01,0.06,-0.58,,-2.24,0.124,0.124,-0.113,-0.113,-1.513,-0.943,-95.0,0.04,0.03,-1.73,0.315,-0.98,,-0.02,0.0,6.0,-0.31,1.08,,-0.32,0.07,-0.22,-0.2,-0.47,-3.795,1011.3,0.06,-0.68,-1.89,-11.89,-4.0,-0.1,1867.0,0.64,-0.55,0.26,110.0,-0.11,-0.26,-1.96,174.1863
1957-03-01,0.07,-0.57,,-1.54,0.124,0.124,-0.026,-0.026,-2.013,-0.38,83.0,0.24,0.23,0.45,0.589,-0.56,,-0.05,0.0,261.0,0.17,0.42,,-1.73,0.78,0.18,0.26,-0.45,-0.273,1007.93,0.41,0.03,0.78,-6.68,2.0,0.3,1978.0,1.18,-0.17,0.651,111.0,-0.07,0.12,-1.42,117.5632
1957-04-01,0.06,-0.55,,-2.32,0.123,0.123,-0.081,-0.081,0.238,-0.613,122.0,0.43,0.43,-0.48,0.996,0.26,,0.03,0.0,150.0,0.09,-0.62,,0.39,1.13,0.41,0.28,-0.06,-0.869,1014.95,0.72,-0.58,-0.41,-2.01,14.0,0.4,2000.0,0.93,-0.36,1.41,112.0,-0.03,0.19,0.52,68.1829
1957-05-01,0.09,-0.52,,-1.4,0.122,0.122,-0.128,-0.128,-0.966,-0.778,-100.0,1.1,1.1,-1.42,1.122,0.85,,0.02,0.0,151.0,0.55,-0.84,,-0.68,2.4,0.62,0.53,0.01,-4.281,1011.94,0.92,0.57,1.24,1.8,183.0,-1.1,2085.0,1.4,-0.35,1.734,113.0,-0.26,0.64,0.46,110.8823
1957-06-01,0.11,-0.48,,-0.44,0.12,0.12,-0.02,-0.02,-0.76,-0.263,-95.0,0.68,0.68,2.45,1.332,1.71,,0.18,2.25,1363.0,0.86,-0.8,,-0.42,2.01,0.63,0.69,-0.38,-0.776,1012.76,1.11,1.76,0.24,3.21,200.0,0.3,2521.0,0.5,-0.09,1.62,114.0,-0.11,1.35,-2.0,4.7854
1957-07-01,0.13,-0.33,,0.05,0.116,0.116,0.033,0.033,-0.646,0.162,-72.0,0.65,0.64,-0.54,1.47,-1.03,,-0.05,0.0,2657.0,0.64,-0.48,,-1.16,1.86,0.87,1.08,-0.55,0.644,1018.57,1.25,0.72,-0.11,4.05,215.0,0.4,2180.0,2.47,-0.06,1.606,115.0,-0.31,1.63,-0.73,0.4233
1957-08-01,0.17,-0.23,,1.0,0.113,0.113,0.195,0.195,0.097,0.657,-35.0,1.08,1.07,-1.81,1.561,0.49,,0.19,0.0,3016.0,0.39,0.7,,-0.83,1.2,0.84,0.88,-0.04,1.251,1016.29,1.32,0.51,-0.99,6.3,321.0,-0.8,2023.0,3.15,0.19,1.414,116.0,-0.21,2.42,1.87,0.0422
1957-09-01,0.19,-0.13,,1.34,0.109,0.109,0.213,0.213,-0.956,0.746,-5.0,0.94,0.94,-1.79,0.884,1.78,,0.15,18.75,961.0,0.66,-1.56,,-1.47,0.91,0.72,0.65,-0.11,-3.812,1011.65,1.33,1.59,-0.22,8.36,412.0,-1.5,2671.0,0.1,0.21,0.985,117.0,-0.35,3.15,-1.76,55.7911
1957-10-01,0.16,-0.09,,1.62,0.107,0.107,0.142,0.142,0.903,0.653,9.0,0.5,0.5,0.57,0.762,0.84,,0.03,0.0,390.0,0.81,1.07,,1.95,0.63,0.7,0.61,0.02,-3.018,1010.73,1.39,1.5,0.46,10.46,338.0,0.1,2831.0,3.05,0.32,0.631,118.0,-0.38,2.64,1.13,114.8889
1957-11-01,0.11,-0.04,,0.56,0.104,0.104,0.077,0.077,-1.38,0.157,-68.0,1.2,1.2,1.15,1.094,0.6,,0.18,0.0,101.0,0.95,-1.59,,0.63,0.56,0.92,0.91,0.07,1.107,1008.59,1.53,-0.32,0.49,10.11,44.0,-1.6,2592.0,1.25,0.23,0.137,119.0,-0.26,1.6,-0.49,63.3778
1957-12-01,0.05,0.05,,0.1,0.104,0.104,0.072,0.072,0.828,0.062,-44.0,0.86,0.86,0.46,1.234,,,0.22,0.0,6.0,0.94,-0.12,,0.02,0.66,1.3,1.25,0.34,-0.04,1012.35,1.74,-0.55,-0.73,7.35,6.0,-0.5,2865.0,0.39,0.17,-0.27,120.0,-0.16,0.34,1.11,147.785
1958-01-01,0.0,0.27,,1.41,0.102,0.102,0.041,0.041,-1.438,0.313,-101.0,1.67,1.67,-0.21,1.354,-0.38,,0.44,0.0,34.0,1.21,0.37,,-1.14,0.14,1.78,1.3,0.73,-2.567,1001.04,1.81,0.25,0.62,5.25,14.0,-3.1,2515.0,0.43,0.25,-0.639,121.0,-0.26,0.12,0.26,178.9221
1958-02-01,0.08,0.52,,4.02,0.101,0.101,0.181,0.181,-2.228,1.463,-93.0,1.24,1.24,-0.14,1.522,0.13,,0.26,0.0,6.0,0.88,-0.03,,-1.64,0.26,1.49,1.03,0.93,-10.78,1002.69,1.66,0.62,0.36,4.1,1.0,-0.8,2122.0,1.33,0.66,-0.523,122.0,-0.26,0.19,-1.33,332.1413
1958-03-01,0.19,0.74,,7.13,0.101,0.101,0.337,0.337,-2.522,2.006,-188.0,0.87,0.86,2.15,1.381,0.45,,0.16,0.0,51.0,0.58,-1.28,,-2.46,0.48,0.98,0.52,0.67,-5.996,1014.45,1.27,0.25,0.18,4.27,-2.0,0.4,2515.0,2.23,0.91,-0.566,123.0,-0.57,1.82,0.76,201.5729
1958-04-01,0.31,0.73,,8.23,0.101,0.101,0.339,0.339,-0.36,1.84,-217.0,0.35,0.35,0.38,1.007,0.73,,0.08,0.0,74.0,0.42,1.79,,0.26,0.71,0.46,0.23,0.27,0.264,1012.54,0.93,1.06,0.31,1.98,36.0,0.6,2459.0,1.32,0.92,-0.258,124.0,-0.63,1.54,0.89,127.1508
1958-05-01,0.31,0.59,,7.87,0.097,0.097,0.194,0.194,-0.336,1.173,-32.0,1.16,1.15,-0.24,0.793,0.11,,0.14,0.0,96.0,0.56,1.1,,-0.17,0.12,0.38,0.04,0.07,-4.307,1013.81,0.74,1.28,0.66,-4.71,10.0,-0.8,2186.0,0.74,0.72,-0.005,125.0,-1.07,2.42,1.91,38.7903
1958-06-01,0.3,0.36,,7.32,0.094,0.094,0.214,0.214,-1.149,1.117,-56.0,0.46,0.46,0.38,0.692,3.0,,-0.21,0.0,1196.0,0.42,-1.44,,-1.08,-0.02,0.26,-0.05,0.02,-0.981,1014.54,0.64,1.33,1.48,-10.6,256.0,0.5,2205.0,0.57,0.76,-0.042,126.0,-1.06,5.75,1.51,55.1463
1958-07-01,0.35,0.18,,5.03,0.091,0.091,0.157,0.157,-0.684,-0.085,-12.0,0.1,0.1,2.08,0.563,1.51,,0.08,0.0,3607.0,0.34,-0.2,,-1.69,0.06,0.03,-0.24,-0.06,-0.842,1016.45,0.57,0.89,0.74,-13.91,272.0,0.7,2241.0,1.4,0.36,-0.231,127.0,-0.51,2.94,1.62,14.9303
1958-08-01,0.39,0.04,,3.87,0.088,0.088,0.153,0.153,-0.755,0.016,-45.0,-0.13,-0.13,-0.81,0.416,0.14,,-0.11,11.0,3336.0,0.31,0.98,,-2.13,-0.42,-0.01,-0.21,-0.14,1.019,1016.55,0.43,1.06,2.13,-15.59,860.0,1.5,2370.0,2.45,0.27,-0.244,128.0,-0.64,3.55,-0.16,6.9738
1958-09-01,0.39,-0.04,,3.66,0.084,0.084,0.205,0.205,-0.012,-0.049,2.0,0.05,0.04,3.31,-0.009,-0.13,,-0.08,10.75,2271.0,-0.09,-0.23,,0.08,-0.41,-0.32,-0.51,-0.15,0.491,1014.04,0.39,0.29,-0.05,-15.93,165.0,-0.5,2435.0,2.21,0.28,-0.337,129.0,-0.63,2.82,-1.67,12.3918
1958-10-01,0.36,-0.1,,1.95,0.081,0.081,0.144,0.144,0.77,-0.162,-93.0,0.26,0.26,0.55,0.161,-0.29,,0.1,5.0,530.0,-0.02,1.65,,0.68,-0.19,-0.27,-0.5,0.01,-0.19,1014.63,0.44,0.01,0.34,-16.39,-5.0,0.1,2280.0,1.01,0.07,-0.593,130.0,-0.49,1.76,1.16,15.5196
1958-11-01,0.38,-0.15,,1.51,0.079,0.079,0.177,0.177,-0.011,0.447,-54.0,0.36,0.36,0.56,0.232,0.73,,0.1,0.0,202.0,0.04,0.43,,1.59,-0.38,0.05,-0.21,-0.02,1.675,1011.24,0.5,-0.18,0.08,-16.91,153.0,-0.7,2092.0,0.68,0.19,-0.503,131.0,-0.39,1.18,1.34,32.2346
1958-12-01,0.36,-0.07,,1.03,0.077,0.077,0.212,0.212,-1.687,0.032,-70.0,0.59,0.59,-0.08,0.302,,,-0.07,0.0,4.0,0.19,-1.7,,-0.74,-0.5,0.02,-0.42,0.11,-0.327,1005.69,0.61,0.86,0.35,-18.96,0.0,-1.0,2382.0,0.16,0.2,-0.599,132.0,-0.02,0.17,-0.24,57.1901
1959-01-01,0.37,-0.03,,1.87,0.074,0.074,0.092,0.092,-2.013,0.384,78.0,0.68,0.67,-0.87,0.417,1.62,,0.04,0.0,126.0,0.15,-1.15,,-1.52,-0.88,0.53,-0.08,0.05,-0.619,1008.4,0.61,0.69,-1.54,-20.06,-3.0,-1.5,2745.0,0.27,0.28,-0.468,133.0,0.04,0.19,-0.91,215.3394
1959-02-01,0.3,-0.13,,1.81,0.072,0.072,0.107,0.107,2.545,0.202,-6.0,1.07,1.06,2.2,0.52,0.04,,0.08,0.0,29.0,0.22,2.46,,0.33,-0.47,0.43,-0.06,-0.21,-2.56,1013.36,0.62,-0.43,-1.23,-17.24,-2.0,-2.3,2079.0,0.96,0.29,-0.319,134.0,0.05,0.38,0.74,183.842
1959-03-01,0.27,-0.28,,-0.37,0.072,0.072,-0.035,-0.035,1.432,-0.64,33.0,-0.09,-0.09,0.39,0.424,-2.03,,0.23,0.0,2.0,0.19,1.82,,-0.56,0.34,0.19,-0.13,-0.32,5.528,1012.83,0.52,-0.95,0.21,-14.02,-5.0,2.1,2292.0,0.2,-0.09,-0.13,135.0,0.28,0.98,-0.51,36.8626
1959-04-01,0.17,-0.43,,-1.04,0.07,0.07,-0.012,-0.012,0.119,-0.83,-92.0,0.2,0.19,-0.07,0.658,0.22,,0.24,0.0,79.0,0.44,1.51,,0.25,0.12,0.06,-0.13,-0.18,-1.337,1016.05,0.33,-0.02,-0.9,-9.27,-27.0,0.7,2106.0,0.69,-0.08,0.102,136.0,0.2,0.83,-0.05,23.033
1959-05-01,0.05,-0.47,,-0.81,0.07,0.07,-0.001,-0.001,-0.341,-0.379,-14.0,0.08,0.08,-0.12,0.373,0.3,,0.0,0.0,247.0,0.31,-2.22,,0.41,-0.39,-0.23,-0.41,-0.26,1.44,1014.96,0.2,0.23,-0.3,-5.91,90.0,0.8,2127.0,0.75,-0.22,0.094,137.0,-0.17,0.16,-0.64,26.9644
1959-06-01,-0.01,-0.49,,-0.87,0.07,0.07,-0.067,-0.067,-0.033,-0.538,-38.0,0.13,0.12,0.82,-0.061,1.19,,0.1,0.5,1436.0,0.26,1.51,,0.71,-0.63,-0.35,-0.55,-0.45,-1.197,1014.75,-0.07,0.44,1.08,-2.3,-75.0,-0.2,2175.0,0.81,-0.25,-0.246,138.0,-0.14,-0.07,-1.05,3.0282
1959-07-01,-0.06,-0.49,,-0.34,0.068,0.068,-0.04,-0.04,0.105,-0.462,-98.0,0.17,0.17,0.57,-0.48,-0.14,,0.06,1.75,3830.0,-0.05,0.29,,0.77,-0.57,-0.86,-0.86,-0.63,-0.252,1018.35,-0.18,-0.5,-0.45,3.15,-51.0,-0.4,2030.0,1.77,-0.25,-0.387,139.0,-0.24,1.18,-0.72,0.4958
1959-08-01,-0.01,-0.48,,-0.45,0.066,0.066,0.004,0.004,-0.745,-0.12,-36.0,0.03,0.02,1.03,-0.463,0.34,,0.01,0.0,2721.0,-0.26,0.02,,-0.05,-1.01,-0.77,-0.87,-0.54,-0.814,1017.1,-0.28,-0.62,1.03,7.07,771.0,-0.2,2342.0,3.5,-0.29,-0.384,140.0,-0.2,-0.48,-1.67,4.8491
1959-09-01,0.06,-0.48,,-0.24,0.064,0.064,0.117,0.117,-0.281,0.326,-32.0,-0.26,-0.26,3.68,-0.272,-0.43,,-0.16,6.0,2812.0,-0.3,-1.81,,1.0,-0.61,-0.8,-0.73,-0.56,2.204,1012.19,-0.09,-0.85,1.19,10.09,178.0,0.0,1943.0,0.34,-0.15,-0.307,141.0,-0.1,1.19,-1.58,52.273
1959-10-01,0.14,-0.45,,-0.71,0.062,0.062,0.104,0.104,-0.249,-0.265,-50.0,-0.08,-0.08,1.84,-0.017,1.03,,-0.07,8.0,895.0,0.19,1.51,,1.48,-0.29,-0.48,-0.44,-0.44,-0.219,1010.36,-0.03,0.52,0.23,11.69,-139.0,0.8,1651.0,2.2,-0.2,-0.109,142.0,-0.13,0.21,-1.99,3.1676
1959-11-01,0.16,-0.45,,-0.74,0.061,0.061,0.043,0.043,-1.411,-0.386,-45.0,-0.5,-0.5,-0.88,-0.062,1.43,,-0.07,0.0,123.0,0.07,-0.04,,0.3,0.1,-0.66,-0.53,-0.66,2.88,1009.2,0.05,1.11,0.26,10.71,20.0,1.5,1848.0,0.49,-0.2,0.184,143.0,-0.22,0.23,-1.31,0.1946
